"2052","Tryckpunktens Naturterapi",,,"070-7993100",,"Skaragatan 14 1Tr",NULL,"Helsingborg",,"25263","SE","56.0516711","12.725626199999965",,,"1441200582","1441200582","3",NULL,,,,,,,
"2053","Tyresö Hår & Nagelgalleri",,,"08-7123500",,"Granängsringen 63",NULL,"Tyresö",,"13544","SE","59.2376355","18.22958600000004",,,"1441200640","1441200640","3",NULL,,,,,,,
"2054","Tyresö Hårcenter",,,"08-7125169",,"Bollmoravägen 24",NULL,"Tyresö",,"13540","SE","59.2452431","18.2302502",,,"1441200696","1441200696","3",NULL,,,,,,,
"2055","Tyresö Klippotek",,,"08-7121335",,"Bollmoravägen 14",NULL,"Tyresö",,"13540","SE","59.2464685","18.22889370000007",,,"1441200733","1441200733","3",NULL,,,,,,,
"2056","U & Green",,,"019-5055260",,"Kungsgatan 27",NULL,"Örebro",,"70211","SE","59.2693094","15.213310699999965",,,"1441200775","1441200775","3",NULL,,,,,,,
"2057","U And Me",,,"08-749 07 07",,"Skebokvarnsvägen 382",NULL,"Bandhagen",,"12458","SE","59.26291200000001","18.043031100000007",,,"1441200898","1441200898","3",NULL,,,,,,,
"2058","Udda Fåglar",,,"076-2326863",,"Södermannagatan 50",NULL,"Stockholm",,"11665","SE","59.30991160000001","18.08209529999999",,,"1441200975","1441200975","3",NULL,,,,,,,
"2059","Ulla-Britt´s Hårdesign",,,"0300-19272",,"Aranås Allé 1",NULL,"Kungsbacka",,"43450","SE","57.48476059999999","12.07616059999998",,,"1441201033","1441201033","3",NULL,,,,,,,
"2060","Ulrikas Salong",,,"08-55240717",,"Gammeltorpsvägen 2",NULL,"Nykvarn",,"15530","SE","59.1769864","17.43406870000001",,,"1441201085","1441201085","3",NULL,,,,,,,
"2061","Unik i Växjö",,,"0470-15500",,"Båtmanstorget 2",NULL,"Växjö",,"35230","SE","56.877637","14.805158000000006",,,"1441201122","1441201122","3",NULL,,,,,,,
"2062","Unikt",,,"019-272722",,"Nygatan 37A",NULL,"Örebro ",,"17067","SE","59.26989219999999","15.215485100000024",,,"1441201188","1441201188","3",NULL,,,,,,,
"2063","V.I.P Hair & Makeup",,,"073-580669",,"Borgaregatan 14",NULL,"Lycksele",,"92131","SE","64.5957588","18.678036399999996",,,"1441201306","1441201306","3",NULL,,,,,,,
"2064","Vacker Väla",,,"073-3608848",,"Väla Centrum",NULL,"Ödsåkra",,"26036","SE","56.09130039999999","12.757615499999929",,,"1441201445","1441201445","3",NULL,,,,,,,
"2065","Varafin",,,"0512-122 21",,"Torggatan 16",NULL,"Vara",,"53431","SE","58.26073580000001","12.953723500000024",,,"1441201544","1441201544","3",NULL,,,,,,,
"2066","Vazz Hair Design",,,"0322-66 54 24",,"Södra Ringgatan 6",NULL,"Alingsås",,"44130","SE","57.928295","12.531110300000023",,,"1441202174","1441202174","3",NULL,,,,,,,
"2067","Vazza Strån och Mjuka Lockar",,,"040-122630",,"Kattsundsgatan 18",NULL,"Malmö",,"21126","SE","55.6063117","13.00645170000007",,,"1441202230","1441202230","3",NULL,,,,,,,
"2068","Vesna S Hårsalong",,,"0586-383 94",,"Spelgatan 12",NULL,"Karlskoga",,"69136","SE","59.33687459999999","14.50851369999998",,,"1441202300","1441202300","3",NULL,,,,,,,
"2069","Visby Barbershop",,,"0498-21 65 65",,"Byrumsgatan 12B",NULL,"Visby",,"62158","SE","57.63253539999999","18.288074199999983",,,"1441202364","1441202364","3",NULL,,,,,,,
"2070","Vision",,,"0500-471918",,"Kungsgatan 11",NULL,"Skövde",,"54131","SE","58.3879526","13.845848799999999",,,"1441202414","1441202414","3",NULL,,,,,,,
"2071","Vår Vråå",,,"042-260004",,"Rååvägen 55A",NULL,"Råå",,"25270","SE","56.0008831","12.737739899999951",,,"1441202457","1441202457","3",NULL,,,,,,,
"2072","Våran Salong",,,"0251-10700",,"Dalgatan 64",NULL,"Älvdalen",,"79631","SE","61.22122919999999","14.047735200000034",,,"1441202495","1441202495","3",NULL,,,,,,,
"2073","Wiktorias Hårstudio",,,"060-614105",,"Köpmangatan 27",NULL,"Sundsvall",,"85239","SE","62.3892672","17.30151849999993",,,"1441202596","1441202596","3",NULL,,,,,,,
"2074","World Class Frisör",,,"070-7713888",,"Rademachergatan 34-36",NULL,"Eskilstuna",,"63220","SE","59.3731683","16.50938969999993",,,"1441202647","1441202647","3",NULL,,,,,,,
"2075","X-Act",,,"031-260553",,"Hermelinsvägen 14",NULL,"Sävedalen",,"43370","SE","57.7176327","12.066722400000003",,,"1441202690","1441202690","3",NULL,,,,,,,
"2076","Zaackz Haircenter",,,"013-351010",,"Repslagaregatan 19",NULL,"Linköping",,"58222","SE","58.41176890000001","15.626703300000031",,,"1441202758","1441202758","3",NULL,,,,,,,
"2077","Zax & Bells",,,,,"Källvägen 11",NULL,"Vallentuna",,"18631","SE","59.53513119999999","18.076215000000047",,,"1441202824","1441202824","3",NULL,,,,,,,
"2078","Zigges Barberare",,,"013-130043",,"Stora Torget 5",NULL,"Linköping",,"58219","SE","58.410971","15.620934000000034",,,"1441202874","1441202874","3",NULL,,,,,,,
"2079","Zigges Frisörer",,,"013-100043",,"Västra Svedengatan 7",NULL,"Linköping",,"58128","SE","58.43291959999999","15.588457800000015",,,"1441202923","1441202923","3",NULL,,,,,,,
"2080","Ztyle",,,"073-3258815",,"Nygatan 54",NULL,"Trelleborg",,"23143","SE","55.3740339","13.159940699999993",,,"1441203001","1441203001","3",NULL,,,,,,,
"2081","Äntligen Emma",,,"0605-52000",,"Gammelvägen 32",NULL,"Sundsvall",,"85751","SE","62.41145710000001","17.228400899999997",,,"1441203050","1441203077","3",NULL,,,,,,,
"2082","Ödåkra HairStyle",,,"042-204570",,"Centralgatan 8",NULL,"Ödåkra",,"25475","SE","56.1064443","12.748352599999976",,,"1441203143","1441203143","3",NULL,,,,,,,
"2083","Finger and Toes",,,,,"Sveavägen 86",NULL,"Stockholm",,"11349","SE","59.3409472","18.058762500000057",,,"1441203287","1441203287","3",NULL,,,,,,,
"2084","Hair Stylist Abbe",,,,,"Tryckerigatan 10",NULL,"Helsingborg",,"25220","SE","56.0263056","12.711157800000024",,,"1441203440","1441203440","3",NULL,,,,,,,
"2085","Hos Emma",,,,,"Södra Ågatan 11",NULL,"Åmål",,"66231","SE","59.05200309999999","12.7068041",,,"1441203513","1441203513","3",NULL,,,,,,,
"2086","Hårstylisten i Lindö",,,,,"Bråviksvägen",NULL,"Norrköping",,"60365","SE","58.6078815","16.25649670000007",,,"1441203569","1441203821","3",NULL,,,,,,,
"2087","Iddes Hårstudio",,,,,"Stationsgatan 33",NULL,"Märsta",,"19542","SE","59.6266092","17.845474200000012",,,"1441203633","1441203633","3",NULL,,,,,,,
"2088","Kool & Co",,,,,"Uppsalavägen 1",NULL,"Rimbo",,"76231","SE","59.74368140000001","18.366722900000013",,,"1441203692","1441203692","3",NULL,,,,,,,
"2089","Labero Salong",,,,,"Kullestensvägen 1A",NULL,"Uppsala",,"75260","SE","59.8552224","17.568142599999987",,,"1441203736","1441203736","3",NULL,,,,,,,
"2090","Lapis Hair Stylist",,,,,"Professorslingan 15",NULL,"Stockholm",,"11417","SE","59.3697304","18.06345280000005",,,"1441203804","1441203804","3",NULL,,,,,,,
"2091","Live2Care",,,,,"Slagrutevägen 12A",NULL,"Danderyd",,"18234","SE","59.4036588","18.02890149999996",,,"1441203865","1441203865","3",NULL,,,,,,,
"2092","Madsen Hair & Makeup",,,,,"Nedre Långvinkelsgatan 15",NULL,"Helsingborg",,"25220","SE","56.04888279999999","12.694098800000006",,,"1441203921","1441203921","3",NULL,,,,,,,
"2093","MJ´s Salong",,,,,"Tegelbruksvägen 11",NULL,"Östersund",,"83147","SE","63.16988869999999","14.661974500000042",,,"1441203966","1441203966","3",NULL,,,,,,,
"2094","MLs Hårstudio i Bankeryd",,,,,"Kortebovägen 6",NULL,"Bankeryd",,"59435","SE","57.86616019999999","14.117152300000043",,,"1441204044","1441204044","3",NULL,,,,,,,
"2095","Oktober Nr. 9",,,,,"Hembygdsgatan 4A",NULL,"Edsbyn",,"82832","SE","61.3738517","15.820011399999999",,,"1441204106","1441204106","3",NULL,,,,,,,
"2096","Petz Frisör",,,,,"Midsommarvägen 53",NULL,"Hägersten",,"12635","SE","59.2996171","18.00432820000003",,,"1441204155","1441204155","3",NULL,,,,,,,
"2097","Salong Afrodite",,,"0302-16500",,"Pomona Vägen 4",NULL,"Lerum",,"44335","SE","57.7751613","12.277073599999994",,,"1441357415","1441357415","3",NULL,,,,,,,
"2098","Hall Sthlm",,,"08-41038955",,"Valhallavägen 55",NULL,"Stockholm",,"114 22","SE","59.34723510000001","18.067228699999987",,,"1444306740","1444306740","3",NULL,,,,,,,
"2099","Hår & Häpna Munka Ljungby",,,"0729-613 124",,"Sveagatan 6",NULL," Munka-Ljungby ",,"266 32","SE","56.2570026","12.97390530000007",,,"1446643842","1447320640","3",NULL,,,,,,,
"2100","*L'artist Håratelje<br><img src=\"http://olaplex.se/salonger/goldmembersign.gif\">",,,"065-093120",,"Trädgårdsgatan 1 ",NULL,"Hudiksvall",,"824 30 ","SE","61.72864019999999","17.104707200000007",,,"1449059795","1489504896","3",NULL,,,,,,,
"2101","Frisör 5",,,"031-7112322",,"Västra Hamngatan 5",NULL,"Göteborg",,"41117","SE","57.7048924","11.963045100000045",,,"1449754736","1449754736","3",NULL,,,,,,,
"2102","Studio Style",,,"019-7604382",,"Tingslagsgatan 22",NULL,"Örebro",,"70232","SE","59.2634545","15.237134900000001",,,"1454336261","1459325566","3",NULL,,,,,,,
"2103","Sollentuna Hårstudio",,,"08-580 90 100",,"Rotsunds Torg 5",NULL,"Sollentuna",,"192 78","SE","59.4823457","17.91695690000006",,,"1459325197","1459325197","3",NULL,,,,,,,
"2104","Pop i Topp",,,"026-122530",,"Kyrkogatan 29",NULL,"Gävle",,"80311","SE","60.6748737","17.148035100000016",,,"1460029267","1460029267","3",NULL,,,,,,,
"2105","Stuk",,,,,"Klostergatan 11a",NULL,"Växjö",,"35231","SE","56.8792509","14.80704890000004",,,"1460642109","1460642109","3",NULL,,,,,,,
"2106","Irenés Salong",,,"0501-10081",,"Österlånggatan 17",NULL,"Mariestad",,"542 30","SE","58.7100167","13.822479499999986",,,"1460967351","1460967351","3",NULL,,,,,,,
"2107","Chic Frisörer",,,"0480-57080",,"Södra Långgatan 20",NULL,"Kalmar",,"39232","SE","56.6630017","16.364446300000054",,,"1462864243","1462864243","3",NULL,,,,,,,
"2108","Stadion Frisör",,,"040-96 03 00",,"Lorensborgsgatan 4",NULL,"Malmö",,"21761","SE","55.5880769","12.983849700000064",,,"1462869720","1462869720","3",NULL,,,,,,,
"2109","Paus Hair & Style",,,,,"Brogatan 28",NULL,"Halmstad",,"302 42","SE","56.67564849999999","12.858147300000041",,,"1463483365","1463553285","3",NULL,,,,,,,
"2110","Hultmark Frisörer Skövde",,,"0500-48 55 48",,"Hertig Johans Gata 16",NULL,"Skövde",,"54130","SE","58.38956769999999","13.846589799999947",,,"1463987104","1463987271","3",NULL,,,,,,,
"2111","Hultmarks Frisörer Skara",,,"0511-122 99",,"Hindsbogatan 6",NULL,"Skara","532 32",,"SE","58.3855404","13.435973699999976",,,"1463987238","1463987238","3",NULL,,,,,,,
"2112","Hårslingan",,,"0670-10543",,"Stortorget 6b",NULL,"Strömsund",,"83335","SE","63.8513999","15.557174700000018",,,"1464612050","1464612050","3",NULL,,,,,,,
"2113","Kam & Co",,,"090-190440",,"Grottvägen 31",NULL,"Umeå",,"90752","SE","63.8003961","20.346244599999977",,,"1464612123","1464612123","3",NULL,,,,,,,
"2114","Salong Endra AB",,,,,"Skolgatan 5",NULL,"Strömstad",,"452 30","SE","58.93830879999999","11.17351020000001",,,"1464612198","1464612198","3",NULL,,,,,,,
"2115","Nyhamns Salong",,,,,"Badhusgatan 11",NULL,"Landskrona",,"26130","SE","55.8683534","12.82270840000001",,,"1464612264","1464612264","3",NULL,,,,,,,
"2116","*New Cut<br><img src=\"http://olaplex.se/salonger/goldmembersign.gif\">",,,"040-230112",,"Henrik Smithsgatan 1",NULL,"Malmö",,"211 56","SE","55.5974871","13.009893799999986",,,"1464612314","1489504885","3",NULL,,,,,,,
"2117","Hamnfrisören",,,,,"Gammelbygatan 22",NULL,"Östhammar",,"742 34","SE","60.2603744","18.363281599999936",,,"1464612362","1464612362","3",NULL,,,,,,,
"2118","Studio DUO",,,,,"Södravägen 45",NULL,"Göteborg",,"41254","SE","57.6979528","11.982555899999965",,,"1465903425","1465903425","3",NULL,,,,,,,
"2119","*Salong Maloue<br><img src=\"http://olaplex.se/salonger/goldmembersign.gif\">",,,"054-151730",,"Ulvsbygatan 27",NULL,"Karlstad",,"65464","SE","59.3962057","13.527487599999972",,,"1466064482","1489504873","3",NULL,,,,,,,
"2120","Lottas Hårverkstad",,,,,"Faktorsgatan 14b",NULL,"Ed",,"66830","SE","58.91161349999999","11.932187500000054",,,"1466064536","1466064536","3",NULL,,,,,,,
"2121","Bella LaNiece Hair Bar of Sweden",,,,,"Brunnsgatan  16",NULL,"Nyköping",,"61132","SE","58.7610614","17.02534860000003",,,"1466493632","1466501616","3",NULL,,,,,,,
"2122","Studio 18",,,,,"Södergatan 18",NULL,"Skurup",,"27432","SE","55.4791446","13.499309400000015",,,"1466506828","1466506828","3",NULL,,,,,,,
"2123","U-Zone",,,"08-604 01 60",,"Lysviksgatan 22",NULL,"Farsta",,"12342","SE","59.24621699999999","18.093006899999977",,,"1467966207","1467966207","3",NULL,,,,,,,
"2124","Salong Söderport",,,"08-842300",,"Långholmsgatan 38-40",NULL,"Stockholm",,"11733","SE","59.31512939999999","18.03379419999999",,,"1467966284","1467966284","3",NULL,,,,,,,
"2125","Clippet AB",,,"0431-450446",,"Sandbäcksvägen 2",NULL,"Förslöv",,"26972","SE","56.3478538","12.815966200000048",,,"1470638388","1470638388","3",NULL,,,,,,,
"2126","Kattis Hårfix",,,"0413-555252",,"Norregatan 13",NULL,"Eslöv",,"241 33","SE","55.841116","13.303729799999928",,,"1471959212","1471959212","3",NULL,,,,,,,
"2127","Hos Karin",,,,,"Esplanaden 28",NULL,"Kalmar",,"39233","SE","56.6655019","16.356274100000064",,,"1473158727","1473158727","3",NULL,,,,,,,
"2128","Studio 93",,,"0370-70293",,"Storgatan 5",NULL,"Skillingaryd",,"56832","SE","57.4288925","14.09384799999998",,,"1474982062","1475052064","3",NULL,,,,,,,
"2129","Salong Kreativ",,,,,"Olivedalsgatan 26",NULL,"Göteborg",,"41310","SE","57.69182840000001","11.948507899999981",,,"1474982861","1474982861","3",NULL,,,,,,,
"2130","*Salong Pipersgatan 30<br><img src=\"http://olaplex.se/salonger/goldmembersign.gif\">",,,"08-120 589 89",,"Pipersgatan 30",NULL,"Stockholm",,"11228","SE","59.3321336","18.046712800000023",,,"1474986643","1489504857","3",NULL,,,,,,,
"2131","Salong Annexet",,,,,"Köpmangatan 12 E",NULL,"Katrineholm",,"64130","SE","58.9956026","16.205084400000032",,,"1475056569","1475056569","3",NULL,,,,,,,
"2132","Linneas Lilla Salong",,,"070-2594300",,"Frölandsvägen 25",NULL,"Timrå",,"86134","SE","62.4801423","17.306622999999945",,,"1475059908","1475059908","3",NULL,,,,,,,
"2133","Attityd",,,"060-122173",,"Storgatan 1",NULL,"Sundsvall",,"85230","SE","62.39022840000001","17.31413509999993",,,"1475060009","1475060009","3",NULL,,,,,,,
"2134","Salong Make My Day ",,,"08-6002116 ",,"Poseidons torg 2a",NULL,"Handen",,"136 46 ","SE","59.1670858","18.138986700000032",,,"1475060052","1475060052","3",NULL,,,,,,,
"2135","Hårstudion",,,,,"Rängenvägen 22",NULL,"Brokind",,"59045","SE","58.2175157","15.681131400000026",,,"1475060115","1475060115","3",NULL,,,,,,,
"2136","Hårstudion",,,"0418-23828",,"Eriksgatan 147 ",NULL,"Landskrona",,"26140","SE","55.8773075","12.833228800000029",,,"1475060166","1475060166","3",NULL,,,,,,,
"2137","Klippstugan",,,"046-291010",,"Södra Västkustvägen 5",NULL,"Bjärred",,"237 36","SE","55.71675990000001","13.029693400000042",,,"1475137289","1475137289","3",NULL,,,,,,,
"2139","Salong Linnea",,,,,"Torggatan 4",NULL,"Hjo",,"54430","SE","58.3012586","14.286034800000038",,,"1475140357","1475140357","3",NULL,,,,,,,
"2140","Hårverkstan",,,"016 - 14 56 36",,"Köpmangatan 27B ",NULL,"Eskilstuna",,"633 40","SE","59.36883629999999","16.520459399999936",,,"1475489318","1475489318","3",NULL,,,,,,,
"2142","Självfallet i Halmstad",,,"035-27 11 27",,"Brogatan 4",NULL,"Halmstad",,"Brogatan 4","SE","56.67449449999999","12.855988700000011",,,"1475489590","1475489590","3",NULL,,,,,,,
"2143","Salong Uniiq",,,"08-889095",,"Slättgårdsvägen 1",NULL,"Hägersten",,"12941","SE","59.3008451","17.95745779999993",,,"1475492743","1475492743","3",NULL,,,,,,,
"2144","Sax & Fön ",,,"013-31 13 00",,"S:t Larsgatan 38A ",NULL,"Linköping",,"582 24","SE","58.40860919999999","15.625052299999993",,,"1475565772","1475565772","3",NULL,,,,,,,
"2145","DOM Hairdressing",,,"08-55605720",,"Krukmakargatan 26",NULL,"Stockholm",,"11851","SE","59.3171988","18.054367100000036",,,"1475673101","1475673101","3",NULL,,,,,,,
"2146","Salong Concordia",,,"08-57168565",,"Fagerdalavägen 17J",NULL,"Värmdö",,"13952","SE","59.32573910000001","18.53114860000005",,,"1475673170","1475673170","3",NULL,,,,,,,
"2147","Adengårds Hälsa & Skönhet",,,,,"Rådjursslingan 8",NULL,"Nykvarn",,"15593","SE","59.2181185","17.27485980000006",,,"1475673267","1475673267","3",NULL,,,,,,,
"2148","Afrodites Håratelje i Laholm",,,"0430-16616",,"Östertullsgatan 3",NULL,"Laholm",,"31230","SE","56.512276","13.043610100000023",,,"1475673331","1475673331","3",NULL,,,,,,,
"2149","Agatons Salonger",,,"0523-10535",,"Kungstorget 2",NULL,"Lysekil",,"45333","SE","58.27399690000001","11.437049300000012",,,"1475673543","1475673543","3",NULL,,,,,,,
"2150","Ahead",,,,,"Stora Torget 2",NULL,"Vimmerby",,"59837","SE","57.6652304","15.85505420000004",,,"1475673782","1475673782","3",NULL,,,,,,,
"2151","Ahead",,,,,"Nybrogatan 34",NULL,"Stockholm",,"11439","SE","59.33708249999999","18.080120299999976",,,"1475673823","1475673823","3",NULL,,,,,,,
"2152","Alberts Hårstuga",,,"0156-12660",,"Västra Långgatan 15",NULL,"Trosa",,"61935","SE","58.8955908","17.547240800000054",,,"1475673883","1475673883","3",NULL,,,,,,,
"2153","Alerwalls Gäng",,,,,"Postgatan 4",NULL,"Nässjö",,"57131","SE","57.6529616","14.695172500000012",,,"1475674007","1475674007","3",NULL,,,,,,,
"2154","Alex Beauti",,,,,"Bergsgatan 6",NULL,"Härnösand",,"87130","SE","62.6357428","17.94405919999997",,,"1475674075","1475674075","3",NULL,,,,,,,
"2155","Allround Salongen Hud & Hår i Kil",,,"0554-41520",,"Karlslundsgatan 4",NULL,"Kil",,"66530","SE","59.50253349999999","13.310040100000037",,,"1475674160","1475674160","3",NULL,,,,,,,
"2156","Almgrens Hårvård",,,,,"Storgatan 1",NULL,"Anderstorp",,"33433","SE","57.2813872","13.62835389999998",,,"1475674195","1475674195","3",NULL,,,,,,,
"2157","Amandas Klipp",,,,,"Kontinentgatan 9",NULL,"Trelleborg",,"23142","SE","55.3733935","13.159367699999961",,,"1475742539","1475742539","3",NULL,,,,,,,
"2158","Anas Hair & Beauty",,,"031-3890877",,"Tembelgatan 3D",NULL,"Mölndal",,"43130","SE","57.65657160000001","12.013501200000064",,,"1475742608","1475742607","3",NULL,,,,,,,
"2160","NEWLOOK",,,"0413-557155",,"Malmgatan 4B",NULL,"Eslöv",,"24130","SE","55.8389921","13.302423999999973",,,"1477039336","1477039336","3",NULL,,,,,,,
"2161","Saxess",,,"0476-15777",,"N Esplanaden 18",NULL,"Diö",,"34371","SE","56.54936739999999","14.139658999999937",,,"1477045050","1477045067","3",NULL,,,,,,,
"2162","Anderssons",,,"0456-28240",,"Ivögatan 1B",NULL,"Bromölla",,"29531","SE","56.0754516","14.467154100000016",,,"1477556692","1477556692","3",NULL,,,,,,,
"2163","Anettes Klipphörna",,,"058-20155",,"Stationsgatan 4",NULL,"Finnerödja",,"69550","SE","58.924499","14.43961109999998",,,"1477556749","1477556749","3",NULL,,,,,,,
"2164","Anitas Salong",,,,,"Flöjtgatan 5",NULL,"Västra Frölunda",,"42139","SE","57.6605838","11.921145300000034",,,"1477556872","1477556872","3",NULL,,,,,,,
"2165","Anjis Studio Mix",,,"019-185131",,"Järnvägsgatan 17",NULL,"Örebro",,"70362","SE","59.2768414","15.220893599999954",,,"1477556963","1477556963","3",NULL,,,,,,,
"2166","Ann-Catrins Hair Fashion",,,"0141-235034",,"Samuelsbergsgatan 7",NULL,"Motala",,"59135","SE","58.54132519999999","15.034398099999975",,,"1477557032","1477557032","3",NULL,,,,,,,
"2167","Ann-Lis Hårstudio AB",,,"031-203038",,"Terrassgatan 1",NULL,"Göteborg",,"41133","SE","57.6942055","11.976814200000035",,,"1477557086","1477557086","3",NULL,,,,,,,
"2168","Annas Hårvård",,,,,"Björbovägen 68",NULL,"Björbo",,"78545","SE","60.4586601","14.711037799999985",,,"1477557305","1477557305","3",NULL,,,,,,,
"2169","Annas Sax & Kam",,,,,"Hjort Anders Vägen 24",NULL,"Rättvik",,"79536","SE","60.8904709","15.120995799999946",,,"1477557486","1477557486","3",NULL,,,,,,,
"2170","Anne Etage",,,"035-214949",,"Storgatan 20",NULL,"Halmstad",,"30243","SE","56.674629","12.858696399999985",,,"1477557535","1477557535","3",NULL,,,,,,,
"2171","Annies Frisörtjänst",,,,,"Drottninggatan 33",NULL,"Ljungby",,"34136","SE","56.8358195","13.94168250000007",,,"1477557650","1477557650","3",NULL,,,,,,,
"2173","Anong Beauty",,,,,"Västra Storgatan 13",NULL,"Säffle",,"66130","SE","59.1326237","12.921582899999975",,,"1477565253","1477565253","3",NULL,,,,,,,
"2174","Apollo Haircenter",,,"08-217272",,"Valhallavägen 67",NULL,"Stockholm",,"11428","SE","59.34649619999999","18.069287099999997",,,"1477565320","1477565320","3",NULL,,,,,,,
"2175","Arlövs Tjejsalong",,,,,"Verkstadsgatan 1A",NULL,"Arlöv",,"23235","SE","55.6373553","13.066412899999932",,,"1477565417","1477565417","3",NULL,,,,,,,
"2176","Atalje Harmoni",,,,,"Stora Gatan 29b",NULL,"Sigtuna",,"19330","SE","59.6168308","17.72279130000004",,,"1477565481","1477565481","3",NULL,,,,,,,
"2177","Atelje Caijza",,,,,"Skogsvägen 3",NULL,"Södra Sandby",,"24731","SE","55.7173059","13.34607989999995",,,"1477565985","1477565985","3",NULL,,,,,,,
"2178","Atelje Hår Sara",,,,,"Färjevägen 29",NULL,"Alnö",,"86531","SE","62.4272022","17.418132600000035",,,"1477566054","1477566054","3",NULL,,,,,,,
"2179","Atelje Hårglädjen",,,,,"Kortebovägen 42",NULL,"Bankeryd",,"56433","SE","57.8597165","14.122860500000001",,,"1477566108","1477566108","3",NULL,,,,,,,
"2180","Ateljé 18",,,,,"Halmstadvägen 18",NULL,"Halmstad",,"30291","SE","56.66253409999999","12.813257000000021",,,"1477566146","1477566146","3",NULL,,,,,,,
"2181","Salong självfallet ",,,,,"Drottninggatan 10",NULL," Ljungby",,"34139","SE","56.8310358","13.943327199999998",,,"1478168262","1478168262","3",NULL,,,,,,,
"2182","Attityd",,,,,"Storgatan 33",NULL,"Luleå",,"97232","SE","65.5842023","22.15095120000001",,,"1478606320","1478606320","3",NULL,,,,,,,
"2183","Attityd ",,,,,"Kungsgatan 73",NULL,"Umeå",,"90326","SE","63.825304","20.26722730000006",,,"1478606401","1478606401","3",NULL,,,,,,,
"2184","Attityd",,,,,"Storgatan 37",NULL,"Härnösand",,"87130","SE","62.6335275","17.940062399999988",,,"1478606431","1478606431","3",NULL,,,,,,,
"2185","Attityd",,,,,"Stationsgatan 2",NULL,"Borlänge",,"78433","SE","60.48555689999999","15.431126800000015",,,"1478606470","1478606470","3",NULL,,,,,,,
"2186","Attityd",,,,,"Parkgatan 1",NULL,"Falun",,"79130","SE","60.60480939999999","15.636493400000063",,,"1478606510","1478606510","3",NULL,,,,,,,
"2187","Attityd",,,,,"Postgränd 11",NULL,"Östersund",,"83131","SE","63.1771241","14.636326000000053",,,"1478606548","1478606548","3",NULL,,,,,,,
"2188","Attityd Thulehuset",,,,,"Västra Esplanaden ",NULL,"Umeå",,"90326","SE","63.8273605","20.257021699999995",,,"1478606584","1478606584","3",NULL,,,,,,,
"2189","Attraction Hairstyle AB",,,,,"Kungsgatan 20",NULL,"Alingsås",,"44131","SE","57.93042349999999","12.534581000000002",,,"1478606654","1478606654","3",NULL,,,,,,,
"2190","Avenue Studio on 1st",,,,,"Kyrkogatan 35",NULL,"Arvika",,"67131","SE","59.6556516","12.589883500000041",,,"1478606711","1478606711","3",NULL,,,,,,,
"2191","Avenyen",,,"0451-12313",,"Första Avenyn 1A",NULL,"Hässleholm",,"28131","SE","56.1580161","13.76422100000002",,,"1478606758","1478606758","3",NULL,,,,,,,
"2192","Aya Beauty Salong",,,"042-182415",,"Södergatan 4",NULL,"Helsingborg",,"25225","SE","56.04284639999999","12.700673300000062",,,"1478606807","1478606807","3",NULL,,,,,,,
"2193","B.W Frizyren",,,"033-291860",,"Nya Vägen 9d",NULL,"Viskafors",,"51534","SE","57.6341075","12.857626200000027",,,"1478606862","1478606862","3",NULL,,,,,,,
"2194","Bacetic Salong",,,,,"Disponentvägen 3",NULL,"Vellinge",,"23592","SE","55.4963317","13.007810899999981",,,"1478606914","1478606914","3",NULL,,,,,,,
"2195","Baltzar",,,"040-6110303",,"Baltzargatan 31",NULL,"Malmö",,"21136","SE","55.6047471","13.00380580000001",,,"1478607406","1478607406","3",NULL,,,,,,,
"2196","Bangs For Memories",,,,,"Haga Kyrkogata 8",NULL,"Göteborg",,"41123","SE","57.6982436","11.962982300000021",,,"1478607553","1478607553","3",NULL,,,,,,,
"2197","Banken Hår & Hud",,,"0511-21682",,"Jänvägsgatan 10",NULL,"Skara",,"53230","SE","58.385255","13.438708499999961",,,"1478607603","1478607603","3",NULL,,,,,,,
"2198","Bara Hår",,,,,"Engelbrektsgatan ",NULL,"Malmö",,"21133","SE","55.6042199","12.998003899999957",,,"1478607638","1478607638","3",NULL,,,,,,,
"2199","Bara Vara",,,,,"Södra Långgatan 22",NULL,"Kalmar",,"39232","SE","56.6629679","16.364658100000042",,,"1478681880","1478681880","3",NULL,,,,,,,
"2200","Beautique By Marie",,,,,"Eskilsgatan 1A",NULL,"Eskilstuna",,"63356","SE","59.36627720000001","16.51809270000001",,,"1478682029","1478682029","3",NULL,,,,,,,
"2201","Beauty By Ninos",,,,,"Birkagatan 8",NULL,"Jönköping",,"55465","SE","57.7868012","14.243185400000015",,,"1478682091","1478682091","3",NULL,,,,,,,
"2202","Beauty Center",,,,,"Köpmansgatan 100F",NULL,"Båstad",,"26931","SE","56.4267176","12.854460000000017",,,"1478682140","1478682140","3",NULL,,,,,,,
"2203","Beauty Team",,,"042-242206",,"Hälsovägen 46A",NULL,"Helsingborg",,"25442","SE","56.0560993","12.700657500000034",,,"1478682206","1478682206","3",NULL,,,,,,,
"2204","Beautybox",,,"031-7111830",,"Teatergatan 25",NULL,"Göteborg",,"41135","SE","57.6985907","11.975956600000017",,,"1478682264","1478682264","3",NULL,,,,,,,
"2205","Beautysalong",,,"021-830936",,"Vasagatan 65",NULL,"Västerås",,"72218","SE","59.6189862","16.538546999999994",,,"1478682301","1478682301","3",NULL,,,,,,,
